id,tag,sentence
456,positive,"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 ."
457,positive,Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .
458,positive,Operating profit rose to 22.1 mln eur from 19.9 mln .
459,positive,Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .
460,positive,Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .
461,positive,Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .
462,positive,Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .
463,positive,Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .
464,positive,Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .
465,positive,Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .
466,positive,Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .
467,positive,Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .
468,positive,Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .
469,positive,"Operating profit surged to EUR21m from EUR106 ,000 ."
470,positive,"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 ."
471,positive,"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn ."
472,positive,"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn ."
473,positive,"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn ."
474,positive,"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods ."
475,positive,Orders received grew by 55 % year-on-year to EUR732m .
476,positive,Orion Pharma 's operating profit increased by 42.5 % from 2004 .
477,positive,Passenger volumes rose by 8.4 % in the accounting period .
478,positive,Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .
479,positive,Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .
480,positive,"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 ."
481,positive,Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .
482,positive,"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn ."
483,positive,"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 ."
484,positive,"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn ."
485,positive,"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 ."
486,positive,Revenue grew 12 percent to ( x20ac ) 3.6 billion ( US$ 4.5 billion ) .
487,positive,"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday ."
488,positive,Revenues at the same time grew 14 percent to 43 million euros .
489,positive,"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 ."
490,positive,Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .
491,positive,"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 ."
492,positive,"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year ."
493,positive,"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters ."
494,positive,That would be an increase from estimated sales of 117 million last year .
495,positive,"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year ."
496,positive,The company expects its net sales in 2008 to increase 5-10 % from 2007 .
497,positive,"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year ."
498,positive,The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .
499,positive,"The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 ."
500,positive,"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for ( x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent ."
501,positive,"The Helsinki-based company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to ( x20ac ) 47 million ( $ 61US million ) , from ( x20ac ) 40.8 million a year earlier ."
502,positive,The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 .
503,positive,The stock rose for a second day on Wednesday bringing its two-day rise to GBX12 .0 or 2.0 % .
504,positive,The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .
505,positive,The transactions would increase earnings per share in the first quarter by some EUR0 .28 .
506,positive,Total operating revenue grew by 27.6 % year-on-year to EUR61m .
507,positive,Vacon 's cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .
508,positive,"`` BasWare 's product sales grew strongly in the financial period , by 24 percent ."
509,positive,1 February 2011 - Finnish textile and clothing company Marimekko Oyj HEL : MMO1V said today its preliminary operating profit grew to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 .
510,positive,Affecto expects its net sales for the whole 2010 to increase from the 2009 level when they reached EUR 103 million .
511,positive,Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 .
512,positive,Commission income rose by 25.7 % to EUR 16.1 mn from EUR 12.8 mn in 2004 .
513,positive,"Earnings per share for January-June 2010 were EUR0 .30 , an increase of 20 % year-on-year EUR0 .25 ."
514,positive,Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .
515,positive,"Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology ."
516,positive,"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur ."
517,positive,EPS grew to 0.04 eur from 0.02 eur .
518,positive,Exports grew 16.5 percent to 19.1 million liters .
519,positive,"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 ."
520,positive,Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .
521,positive,"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 ."
522,positive,"Fiskars Brands report net sales of EUR 145.8 mn , up from EUR 138.4 mn ."
523,positive,"However , the proportion of the paid standing orders grew in 2009 ."
524,positive,"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 ."
525,positive,"In July-September 2008 , YIT 's net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 ."
526,positive,"In the reporting period , net sales rose by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was EUR10 .9 m in the review period ."
527,positive,"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million ."
528,positive,Last year 's net sales rose to EUR 68.3 million from EUR 62.2 million .
529,positive,"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 ."
530,positive,Marimekko Group 's full-year net sales are estimated to increase by about 10 % .
531,positive,Net sales surged by 30 % to EUR 36 million .
532,positive,"Nevertheless , its market share rose to 49.14 percent from 48.51 percent a year earlier ."
533,positive,"October-December sales were 302 mln eur , or a 25.3 pct increase year on year ."
534,positive,"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery 's sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 ."
535,positive,Olvi expects sales and market share to increase in the first quarter of 2010 .
536,positive,Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .
537,positive,Operating profit of the Asian plants grew markedly .
538,positive,"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 ."
539,positive,"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year ."
540,positive,Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board .
541,positive,Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .
542,positive,"Profit per share was EUR 1.03 , up from EUR 0.87 ."
543,positive,Return on capital employed rose by 4.8 percentage points to 19.6 % .
544,positive,"Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday ."
545,positive,Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .
546,positive,Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .
547,positive,Sales in Finland rose by 3.9 % and international growth was 0.7 % .
548,positive,Sales of security and system packaging increased slightly .
549,positive,Stora Enso 's third-quarter pre-tax profit doubled to EUR 197mn .
550,positive,The company 's market share is continued to increase further .
551,positive,"The company 's scheduled traffic , measured in revenue passenger kilometres RPK , grew by just over 2 % and nearly 3 % more passengers were carried on scheduled flights than in February 2009 ."
552,positive,"The disposal of Autotank will also strengthen Aspo 's capital structure , '' commented Gustav Nyberg , CEO of Aspo ."
553,positive,"The earnings per share for the quarter came in at 0.25 eur , up from the 0.20 eur of the same quarter a year earlier ."
554,positive,The economic occupancy rate of Sponda 's property portfolio rose to 91.2 % from 88.8 % in 2006 .
555,positive,The group 's 12-month operating profit grew 31 percent to 337.8 million euros .
556,positive,The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .
557,positive,The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million .
558,positive,The pretax profit of the group 's life insurance business increased to EUR36m from EUR27m .
559,positive,"The total delivery volume of paper businesses in 2010 was 1,155,000 tonnes , up from 1,132,000 tonnes in 2009 ."
560,positive,The value of the firm 's forestry holdings increased by SEK 3.6 bn .
561,positive,Turnover rose to EUR21m from EUR17m .
562,positive,"HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales ."
563,positive,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters ."
564,positive,The company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive .
565,positive,"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year ."
566,positive,"Basware Corporation stock exchange release August 31 , 2010 at 16:25 Basware signed a large deal with an international industrial group Basware will deliver Invoice Automation solution and Connectivity Services to an international industrial group ."
567,positive,It estimates the operating profit to further improve from the third quarter .
568,positive,Ruukki forecast a 15-20 % annual sales growth and a positive pretax result for 2010 .
569,positive,Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .
570,positive,The growth of net sales has continued favourably in the Middle East and Africaand in Asia Pacific .
571,positive,With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .
572,positive,"Theodosopoulos said Tellabs could be of value to Nokia Siemens or Nortel given its `` leading supply status '' with Verizon , along with high-growth products ."
573,positive,"We succeeded in increasing our market share of sold apartment '' , comments Mr Kari Kauniskangas , Head of YIT International Construction Services ."
574,positive,"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia ."
575,positive,"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 ."
576,positive,"Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom ."
577,positive,"( ADP News ) - Dec 11 , 2008 - Finnish construction and engineering company Outotec Oyj ( OMX : OTE1V ) said today it won a EUR 28 million ( USD 36.8 m ) order to expand the phosphate concentrator in Siilinjarvi of Norwegian minera"
578,positive,The bank sees a potential for Getinge share to rise .
579,positive,"The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 ."
580,positive,The robust growth was the result of the inclusion of clothing chain Lindex in the Group in December 2007 .
581,positive,"The six breweries recorded a 5.2 percent growth in domestic beer sales last year to 270.21 million liters , from 256.88 million liters sold in 2005 ."
582,positive,"a January 11 , 2010 EPHC board of directors has approved an increase in the quarterly dividend from $ 0.03 to $ 0.05 per share ."
583,positive,"Bilfinger investors cheered the agreement , pushing shares up 7 % , or & euro ; 3.30 , to & euro ; 50.29 , in afternoon trade ."
584,positive,"LONDON AFX - Shares in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers ."
585,positive,LONDON MarketWatch -- Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .
586,positive,"Progress Group , QPR 's representative in Saudi Arabia and North Africa , has signed a framework agreement for a long term strategic relationship with ISE ."
587,positive,"Ragutis , controlled by the Finnish brewery Olvi , achieved a 5.7 percent rise in beer sales to 22.6 million liters and held a 10.75 percent market share ."
588,positive,"In addition , Cramo and Peab have signed exclusive five-year rental agreements in Finland and have extended their existing rental agreements in the Swedish market for another five years ."
589,positive,"OUTOTEC OYJ PRESS RELEASE DECEMBER 4 , 2009 10.30 AM Outotec establishes a new subsidiary in Kolkata Outotec has established a subsidiary in India in order to better serve its Indian customers and to increase its business in the growing Indian market ."
590,positive,"`` The number of collection errors fell considerably , and operations speeded up ."
591,positive,"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 ."
592,positive,"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier ."
593,positive,8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .
594,positive,"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier ."
595,positive,"Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago ."
596,positive,"For the first nine months of 2010 , Talvivaara 's net loss narrowed to EUR 8.3 million from EUR 21.9 million for the same period of 2009 ."
597,positive,"In the first nine months of 2010 , the company 's net loss narrowed to EUR 415,000 from EUR 7.4 million for the corresponding period of 2009 ."
598,positive,"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 ."
599,positive,"( ADP News ) - Feb 9 , 2009 - Finnish computer services company Proha Oyj ( HEL : ART1V ) said today its net loss narrowed to EUR 113,000 ( USD 146,000 ) for 2008 from EUR 1.2 million for 2007 ."
600,positive,The new factory working model and reorganisations would decrease Nokian Tyres ' costs in the factory by EUR 30 million ( USD 38.7 m ) .
601,positive,20 October 2010 - Finnish metal products company Componenta Oyj HEL : CTH1V said yesterday that its net loss narrowed to EUR7m for the first nine months of 2010 from EUR23 .3 m for the same period of 2009 .
602,positive,Finnish fibers and plastic products maker Suominen Corporation said its net loss narrowed to 1.6 mln euro $ 2.0 mln in the first nine months of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 .
603,positive,"In the second quarter of 2010 , Raute 's net loss narrowed to EUR 123,000 from EUR 1.5 million in the same period of 2009 ."
604,positive,"ADP News - Nov 13 , 2008 - Finnish printed circuit board PCB maker Aspocomp Group Oyj OMX : ACG1V said today that its net loss narrowed to EUR 2 million USD 2.5 m in the first nine months of 2008 from EUR 57"
605,positive,"Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago ."
606,positive,"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago ."
607,neutral,"According to Gran , the company has no plans to move all production to Russia , although that is where the company is growing ."
608,neutral,"At the request of Finnish media company Alma Media 's newspapers , research manager Jari Kaivo-oja at the Finland Futures Research Centre at the Turku School of Economics has drawn up a future scenario for Finland 's national economy by using a model developed by the University of Denver ."
609,neutral,STOCK EXCHANGE ANNOUNCEMENT 20 July 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONS WITH WARRANTS AND INCREASE IN SHARE CAPITAL A total of 119 850 shares have been subscribed with BasWare Warrant Program .
610,neutral,"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan ."
611,neutral,Tiimari operates 194 stores in six countries -- including its core Finnish market -- and generated a turnover of 76.5 mln eur in 2005 .
612,neutral,Finnish Talvivaara Mining Co HEL : TLV1V said Thursday it had picked BofA Merrill Lynch and JPMorgan NYSE : JPM as joint bookrunners of its planned issue of convertible notes worth up to EUR250m USD332m .
613,neutral,"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people ."
614,neutral,Vacon controls a further 5 % of the company via investment fund Power Fund I. EUR 1.0 = USD 1.397
615,neutral,4 ) Complete name of the shareholder : Otto Henrik Bernhard Nyberg 5 ) Further information : The amount of shares now transferred corresponds to 5.68 % of the total number of shares in Aspo Plc. .
616,neutral,"A data processing unit collects the data , calculates RVR values and provides the data to users via various interfaces ."
617,neutral,"German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers , and Dutch ING ( AMS : INGA ) as co-arranger ."
618,neutral,Increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006 .
619,neutral,It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .
620,neutral,It has80 branches in Finland with annual revenue in Finland of ?
621,neutral,Nokia Messaging 1.1 enables customers to receive e-mails from up to 10 e-mail accounts on their mobile phone supporting all POP or IMAP e-mail services .
622,neutral,SHARE REPURCHASE 11.01.2008 In the Helsinki Stock Exchange On behalf of Sampo plc Danske Bank A-S Helsinki Branch
623,neutral,"The contract value amounts to about EUR11m , the company added ."
624,neutral,Aldata said that there are still a number of operational aspects to be defined between it and Microsoft and further details of the product and market initiatives resulting from this agreement will be available at a later date .
625,neutral,"ALEXANDRIA , Va. , May 16 -- Kenneth Bower of Vista , Calif. , has developed an ornamental design for a handset , the U.S. Patent & Trademark Office announced ."
626,neutral,"Biohit Oyj develops , manufactures and markets liquid handling products and diagnostic test systems for use in research , healthcare and industrial laboratories ."
627,neutral,"Mr Ashley , deputy executive chairman of Sports Direct , sold a 43pc stake in the company for more than pounds 900m at the time of the float ."
628,neutral,Rental of building equipment accounted for 88 percent of the operating income .
629,neutral,"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations ."
630,neutral,Stockmann was established in 1862 in Finland and it became the first foreign company to enter Russia 's retail trade market in 1989 .
631,neutral,"The broad-based WIG index ended Thursday 's session 0.1 pct up at 65,003.34 pts , while the blue-chip WIG20 was 1.13 down at 3,687.15 pts ."
632,neutral,The business to be divested generates consolidated net sales of EUR 60 million annually and currently has some 640 employees .
633,neutral,"The company generates net sales of about 600 mln euro $ 775.5 mln annually and employs 6,000 ."
634,neutral,"The contract covers the manufacturing , surface-treatment and installation of the steel structures ."
635,neutral,The order also includes start-up and commissioning services .
636,neutral,The phones are targeted at first time users in growth markets .
637,neutral,Tielinja generated net sales of 7.5 mln euro $ 9.6 mln in 2005 .
638,neutral,"Tikkurila Powder Coatings has some 50 employees at its four paint plants , which generated revenues of EUR2 .4 m USD3 .3 m in 2010 ."
639,neutral,"Under the rental agreement , Stockmann was committed to invest in the building of a bridge over the Gogol Street or build an underground tunnel for crossing the street by 2004 ."
640,neutral,VNH generates annual net sales of about 5 mln eur and employs 21 people .
641,neutral,"Following this increase Huhtamaki 's registered share capital is EUR360 .62 m and the number of shares outstanding is 106,063,320 ."
642,neutral,"Helsinki on October 22 , 2008 SSH COMMUNICATIONS SECURITY CORP Board of Directors For further information , please contact : Tomi Laamanen , Chairman , tel. +358 0 400 609 544 Distribution : NASDAQ OMX Helsinki Ltd. ."
643,neutral,"The offer of some 30 million shares aimed to raise more than x20ac 500 million US$ 640 million , was expected to be completed by Oct. 9 , Outokumpu said ."
644,neutral,The original contract was signed last summer .
645,neutral,"Shareholder 's full name and ID code : - Petri Ailus , born 15.9.1966 For further information , please contact Isto Hantila , CEO , tel. +358 9 591 8342 ."
646,neutral,"Simultaneously , his responsibility area is extended from legal affairs to cover also mergers and acquisitions ."
647,neutral,"Once your plants are in the ground they will continue to grow , but the success of any garden lies in how well it 's maintained ."
648,neutral,"Poyry 's contract includes engineering management , civil and detail engineering services , and time scheduling and procurement services ."
649,neutral,"Addus ' services include personal care and assistance with activities of daily living , skilled nursing and rehabilitative therapies , and adult day care ."
650,neutral,"Aldata Solution Oyj Bertrand Sciard President and CEO Further information : Aldata Solution Oyj , Bertrand Sciard , President and CEO , tel. +33 1 46 48 28 00 Aldata 100 % Retail-Wholesale At Aldata 100 % of our business is dedicated to retail and wholesale business improvement ."
651,neutral,Alfa group will have 43.9 % of voting stock in the new company and Telenor 35.4 % with a free float of 20.7 % .
652,neutral,Altogether 150 subjects with mildly elevated cholesterol levels participated in the four-month long intervention .
653,neutral,"Arto Ryymin , born 1964 , will replace Juhani Kaisanlahti who has worked as acting EVP , Healthcare & Welfare since August 2007 ."
654,neutral,At CapMan Haavisto will be responsible for Group Finances and Accounting and IT .
655,neutral,"Cablevision Systems Corp. CVC Their Madison Square Garden division owns and operates the New York Knickerbockers basketball team ; they also own the Madison Square Garden Arena , the New York Rangers hockey team , the New York Liberty women 's basketball team , and the Hartford Wolf Pack hockey team ."
656,neutral,"CapMan has six investment areas CapMan Buyout , CapMan Technology , CapMan Life Science , CapMan Russia , CapMan Public Market and CapMan Real Estate , and each of them has a dedicated team and funds ."
657,neutral,"CapMan Plc Press Release 31 March 2008 Jukka Ruuska , President of the OMX Nordic Exchanges and the Stockholm Stock Exchange , will transfer to CapMan effective no later than September 2008 ."
658,neutral,"cents The profile contains business operations , the company history , major products and services , prospects , key competitors , structure and key employees , locations and subsidiaries ."
659,neutral,"Conference Call To participate via a conference call , please dial in 5-10 minutes before the beginning of the event : +44 0 20 7162 0025 Europe or +1 334-á323-á6201 USA ."
660,neutral,Construction is scheduled to start in April-June 2007 and to be completed in early 2008 .
661,neutral,"Founded in 1946 , Strand Associates , which provides civil , environmental , transportation , electrical and mechanical engineering services , has 350 employees at 10 offices in Wisconsin , Alabama , Illinois , Indiana , Kentucky and Ohio ."
662,neutral,Halonen 's office acknowledged receiving the letter but declined comment .
663,neutral,"Headquartered in this city , the company is nearly 75 years old and focuses on science-based innovation and technology for environmental measurement ."
664,neutral,"In 2009 , Lee & Man had a combined annual production capacity of close to 4.5 million tonnes of paper and 300,000 tonnes of pulp ."
665,neutral,"In the method the smelt spouts 2 are separated from the working area 6 by a shielding wall 8 , 10 arranged movable in relation to the smelt spouts ."
666,neutral,"It is necessary to strengthen the company 's operations , however ."
667,neutral,Le Lay succeeds Walter G++nter and will be based in Finland .
668,neutral,"Lemminkainen Infra Oy 's subsidiary Lemminkainen Sverige AB will perform the construction work , which is expected to start in early 2011 and to be completed in the summer of 2013 ."
669,neutral,"Los Angeles-based Pacific Office Properties Trust acquires , owns , and operates office properties in the western U.S. , focusing initially on the markets of Honolulu , San Diego , Los Angeles , and Phoenix ."
670,neutral,"Mr. Mikko Saavalainen , head of Comptel 's Global Sales concludes : `` Gibtelecom provides a perfect illustration of the variety of business , technical and regulatory challenges operators are facing in their OSS today ."
671,neutral,"Professional and consumer applications include personal navigation , personal safety , field and workflow management , and asset tracking ."
672,neutral,Satama and Trainers ' House will remain as names and independent brands of the business areas .
673,neutral,"The above mentioned shareholders will suggest that a monthly salary of EUR 1,400 would be paid for the Board members outside the company ."
674,neutral,"The address location is provided to a local controller , preferably by wireless transmission , which then uses the address location to access the appliance control module ."
675,neutral,The Bank is also examining the benefits of transferring the Swedish business to operate as a branch office so that the operations would be governed by Finland 's laws .
676,neutral,"The donations are granted to Aalto University and the universities of Helsinki , Tampere , Turku , Eastern Finland , Jyv+ñskyl+ñ , Oulu and Vaasa , and to polytechnics to be announced later ."
677,neutral,"The guidance has been set at 90 basis points over mid-swaps , the report said ."
678,neutral,The invention carries International Patent Publication No. .
679,neutral,"The inventors are Bylander Johan , Ponten Fredrik and Lundberg Jorgen ."
680,neutral,"The inventors are Mukkavilli Krishna Kiran , Sabharwal Ashutosh and Aazhang Behnaam ."
681,neutral,"The Inventors are Ridge Justin , Bao Yiliang and Karczewicz Marta ."
682,neutral,The issuer is solely responsible for the content of this announcement .
683,neutral,The issuer is solely responsible for the content of this announcement .
684,neutral,"The market making in accordance with the agreement will begin on September 24 , 2009 ."
685,neutral,"The offer price is $ 35 million , including cash of $ 10 million as net debt assumption of FACE , and $ 20 million worth of Cencorp shares to be issued to Savcor ."
686,neutral,The original patent was filed in Finland under application No. .
687,neutral,The Swedish subsidiary holds 1.0 % net smelter return `` NSR '' royalties over two advanced copper projects in northern Sweden - the Viscaria and Adak Projects - being developed by Avalon Minerals Ltd. ASX : AVI .
688,neutral,"The total investment in the Vantaa plant extension will amount to around 10 million euro , and Okmetic 's share of the investments will be worth around 2.7 million ."
689,neutral,Welcome !
690,neutral,"You need to be ready when the window opens up , Rosberg said ."
691,neutral,`` Directors and shareholders alike should ask why these practices were allowed to continue . ''
692,neutral,`` The issues identified by Stonesoft affect a range of content inspection technology .
693,neutral,`` They want my credit card info and my personal details .
694,neutral,About Dopplr Dopplr is a service for smart travellers .
695,neutral,"According to Sweden 's Minister for Local Government and Financial Markets , Mats Odell , the decision to sell the State 's shares in telecom group TeliaSonera can only be carried out in cooperation with the State of Finland ."
696,neutral,"According to CapMan Plc 's Corporate Governance , the majority of the committees ' members shall be independent of the Company ."
697,neutral,"According to Finnair Technical Services , the measure is above all due to the employment situation ."
698,neutral,"According to Honka Japan 's Managing Director Marko Saarelainen , Honkarakenne exports about 200 ready made log houses to Japan a year ."
699,neutral,"According to preliminary data from Slovakia 's Statistics Office , goods worth E36 .4 million were imported from Finland between January and October 2010 , making up 0.1 percent of Slovakia 's total imports ."
700,neutral,"According to Seikku , the retail sector in Finland is controlled by 3-4 large actors , while food manufacturers are still relatively small ."
701,neutral,"Also , a six-year historic analysis is provided for these markets ."
702,neutral,"Also , a six-year historic analysis is provided for this market ."
703,neutral,Amanda said that it had already made a USD5 .0 m investment commitment in Russia Partners II fund in July 2005 .
704,neutral,"An of the invention , released by the Patent Office , said : `` The chambers are pressurized ."
705,neutral,An audio webcast will be available live and archived on Cerner 's Web site at www.cerner.com .
706,neutral,BasWare Order Matching automatically matches purchase invoices with approved purchase orders .
707,neutral,"Capacity of the facility made by Finland 's Vaahto Group is 86,000 tons of light coated paper ."
708,neutral,"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region ."
