id,tag,sentence
470,0,Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .
471,0,Net profit fell by almost half to +é 5.5 million from +é 9.4 million at the end of 2007 .
472,0,"Net profit in the three months through March 31 fell to ( x20ac ) 103 million ( US$ 165 million ) from ( x20ac ) 131 million a year earlier , the Finnish company said ."
473,0,Net sales decreased to EUR 220.5 mn from EUR 470.0 mn in the corresponding period in 2009 .
474,0,Net sales decreased to EUR 91.6 mn from EUR 109mn in the corresponding period in 2005 .
475,0,Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .
476,0,Net sales fell by 5 % from the previous accounting period .
477,0,"Net sales of Kyro 's main business area , Glaston Technologies , a manufacturer of glass processing machines , decreased to EUR 161.5 mn from EUR 164.1 mn in January-September 2005 ."
478,0,Operating profit fell from EUR 7.9 mn in the second quarter of 2005 to EUR 5.1 mn in the second quarter of 2006 .
479,0,Operating profit fell to EUR 15.1 mn from EUR 24.6 mn in 2006 .
480,0,Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .
481,0,Operating profit fell to EUR 38.1 mn from EUR 55.3 mn in 2007 .
482,0,Operating profit fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .
483,0,Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .
484,0,Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn .
485,0,Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .
486,0,"Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 ."
487,0,Prices and delivery volumes of broadband products decreased significantly in 2005 .
488,0,"Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 ."
489,0,"Profit for the period totalled EUR 1.1 mn , down from EUR 1.6 mn in the third quarter of 2008 ."
490,0,Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .
491,0,SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .
492,0,Stora Enso Oyj said its second-quarter result would fall by half compared with the same period in 2007 .
493,0,Subscription sales decreased slightly .
494,0,The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR93 .9 m as given in the interim report on 5 August 2009 .
495,0,The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .
496,0,The fair value of the company 's investment properties went down to EUR 2.768 billion at the end of 2009 from EUR 2.916 billion a year earlier .
497,0,The fair value of the company 's investment properties went down to EUR2 .769 bn at the end of September 2009 from EUR2 .878 bn a year earlier .
498,0,The Group 's order portfolio decreased from EUR 42.9 mn in 9-2007 to EUR 33.3 mn in 2-2008 .
499,0,The net sales decreased to EUR 49.8 million from EUR 59.9 million .
500,0,The sales of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .
501,0,"Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before ."
502,0,"Alma Media 's operating profit amounted to EUR 11.9 mn , down from EUR 15.0 mn a year earlier ."
503,0,"Commission income decreased to EUR 3.8 mn , compared to EUR 4.6 mn in the third quarter of 2007 ."
504,0,Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 .
505,0,Export declined by 6 percent to 16.4 million liters .
506,0,"Exports of goods fell by 59 % , and imports by 16.7 % ."
507,0,Finnish developer and manufacturer of mobile phone chargers Salcomp Plc OMX Helsinki : SAL1V on Wednesday 19 November lowered its full-year net sales estimate .
508,0,Finnish investment group Norvestia Oyj said its net profit fell to 23.5 mln euro $ 30.6 mln in 2006 from 33.5 mln euro $ 43.6 mln in 2005 .
509,0,"Group EBIT for the first half was EUR13 .6 m US$ 17.8 m , falling short of the EUR22 .5 m it posted for the same period of 2009 ."
510,0,"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 ."
511,0,"However , the company saw its net profit for the third quarter down to EUR1 .4 m from EUR1 .5 m for the corresponding period of 2009 ."
512,0,"However , the net sales declined to EUR 803.6 million from EUR 1.2 billion ."
513,0,"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % ."
514,0,"In January-November 2009 , the group 's sales totalled EUR 7,801.7 mn , which was a drop of 12.6 % from the same period of 2008 ."
515,0,"In July-September 2009 , Konecranes ' sales decreased to EUR 368.7 mn from EUR 520.4 mn in July-September 2008 ."
516,0,"In sales volume , Coca-Cola 's market share has decreased by 2.2 % to 24.2 % ."
517,0,"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters ."
518,0,"In the Baltic countries , sales fell by 40.2 % , and in Russia , by 23.2 % in terms of euros , and by 10.7 % in terms of local currency ."
519,0,"In the Baltic countries , sales fell by 42.6 % ."
520,0,"Nokia shares hit 13.21 euros on Friday , down 50 percent from the start of the year in part because of the slow introduction of touch-screen models ."
521,0,Operating profit decreased to EUR 11.2 mn from EUR 16.6 mn .
522,0,"Operating profit decreased to nearly EUR 1.7 mn , however ."
523,0,Operating profit fell to EUR 20.3 mn from EUR 74.2 mn in the second quarter of 2008 .
524,0,Operating profit in the fourth quarter fell to EUR33m from EUR39m a year earlier .
525,0,"Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 ."
526,0,"Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 ."
527,0,"Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 ."
528,0,"Operating profit totalled EUR 1.22 mn , down from EUR 3.56 mn in the first quarter of 2008 ."
529,0,"Operating profit totalled EUR 30.2 mn , down from EUR 43.8 mn a year earlier ."
530,0,"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 ."
531,0,"Operating profit totalled EUR 9.6 mn , down from EUR 42.0 mn the year before ."
532,0,"Operating profit was EUR -0.1 mn , down from EUR 1.3 mn ."
533,0,"Profit for the period was EUR 10.9 mn , down from EUR 14.3 mn in 2009 ."
534,0,"Revenue was slightly down , at x20ac 495 million $ 634 million , compared to x20ac 497 million a year earlier ."
535,0,Sales by Seppala diminished by 6 per cent .
536,0,Talentum 's net sales in September were smaller than expected .
537,0,"The company 's profit totaled Ls 578,100 in H1 2007 , down 30.9 % year-on-year ."
538,0,The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year .
539,0,The operating margin came down to 2.4 % from 5.7 % .
540,0,The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .
541,0,The total capital of funds managed by the bank decreased by 28 % to EUR 284mn by the end of September 2008 .
542,0,UPM stock fell 3 percent to EURO 12.49 $ 17.24 in early afternoon trading in Helsinki .
543,0,"YIT 's Baltic sales in the first three quarters of 2008 totaled 106.2 million euros , representing a drop of 29 percent year on year ."
544,0,"- Demand for fireplace products was lower than expected , especially in Germany ."
545,0,"However , the orders received during the period under review fell by 17 % quarter-on-quarter from the EUR 213 million recorded in the second quarter of 2010 ."
546,0,"The announcement pushed Freenet shares down 6.3 % , or EUR0 .71 , in Frankfurt trade to EUR10 .65 as investors gave up hope United Internet AG and Drillisch would pursue their own takeover and breakup of Freenet ."
547,0,"According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 ."
548,0,"Changes in the market situation and tougher price competition have substantially reduced demand for bread packaging manufactured at the Kauhava plant , according to the company ."
549,0,"In the building and home improvement trade , sales decreased by 6.3 % , totalling EUR 154.1 mn ."
550,0,"In the building and home improvement trade , net sales totalled EUR 1,173 mn , down from EUR 1,566 mn a year earlier ."
551,0,"In the building and home improvement trade , sales decreased by 22.5 % to EUR 201.4 mn ."
552,0,"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes ."
553,0,The net sales of the whole fiscal year 2008 will be lower than in 2007 and operating profit is estimated to be negative.
554,0,Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 .
555,0,"The steelmaker said that the drop in profit was explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations ."
556,0,"UPM-Kymmene Corp. , the world 's largest maker of magazine paper , on Tuesday reported a 19-percent profit drop as lower paper prices , higher costs and a strong euro hurt revenue ."
557,0,Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .
558,0,`` Capital expenditure on energy efficiency has unfortunately fallen along with the decline in the economy .
559,0,"Due to the rapid decrease in net sales , personnel reductions have been carried out on a wider scale than initially expected ."
560,0,Finnish waste management and cleaning group Lassila & Tikanoja Oyj ( L&T ) net profit went down to 32.2 mln euro ( $ 47.7 mln ) for 2007 from 35.3 mln euro ( $ 52.3 mln ) for 2006 .
561,0,"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share ."
562,0,"Operating margin , however , slipped to 14.4 % from 15.1 % , dragged down by a poor performance in enterprise solutions ."
563,0,"External net sales from the printing business fell by 43.7 % , partly due to the termination of the printing contract between Ilkka-Yhtyma 's printing house I-print Oy and sector player HSS Media AB in December 2009 and the fall in printing prices ."
564,0,"Seven-month sales of Ragutis , which is controlled by the Finnish brewery Olvi , declined by 11.2 percent , to 15.41 million liters , and the company held 9.89 percent of the market ."
565,0,"The OMX Helsinki index was down 0.34 pct at 8,256.02 on turnover of 813.191 mln eur ."
566,0,Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS
567,0,"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales ."
568,0,"In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % ."
569,0,"In the Baltic states the company reports net sales of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn ."
570,0,"Operating profits in the half were 0.8 m , down from 0.9 m as Glisten invested in the brand and the management team ."
571,0,"Sales in Finland decreased by 2.0 % , and international sales decreased by 9.3 % in terms of euros , and by 15.1 % in terms of local currencies ."
572,0,"Operating result for the 12-month period decreased from the profit of EUR0 .4 m while turnover decreased from EUR5 .6 m , as compared to 2004 ."
573,0,"HELSINKI Thomson Financial - Shares in Cargotec fell sharply in early afternoon trade after the cargo handling group posted a surprise drop in April-June profits , which overshadowed the large number of new orders received during the three months ."
574,0,LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .
575,0,"Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007 , including vessel sales gain of EUR 12.3 mn ."
576,0,"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % ."
577,1,Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking .
578,1,"The restructuring creates a more efficient organization with increased operational focus and stable profitability , and leads to more efficient production , said Bo Annvik , head of Specialty Stainless ."
579,1,"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''"
580,1,"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said ."
581,1,Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .
582,1,"29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow ."
583,1,"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA ."
584,1,"As part of the transaction , M-real and Sappi have also signed a long-term agreement on the supply of pulp and BCTMP and other smaller services and supplies ."
585,1,`` I am extremely delighted with this project and the continuation of cooperation with Viking Line .
586,1,"Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner , rebounding from yesterday s 3.5 percent slide ."
587,1,"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 ."
588,1,"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn ."
589,1,"Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm ."
590,1,Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .
591,1,"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 ."
592,1,"Thus the method will cut working costs , and will fasten the planning and building processes ."
593,1,"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab ."
594,1,"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements ."
595,1,"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations ."
596,1,Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .
597,1,This new partnership agreement represents a significant milestone for both parties .
598,1,"Tiimari Latvian representative Ineta Zaharova said that the company earned LVL 122,000 in 2005 profit , which is 20 times more that in 2004 ."
599,1,Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .
600,1,"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''"
601,1,"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said ."
602,1,"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier ."
603,1,EBIT excluding non-recurring items was estimated to increase from 2009 .
604,1,Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .
605,1,Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .
606,1,"Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 ."
