id,tag,sentence
1135,neutral,`` It wo n't happen overnight .
1136,neutral,`` Printed fabrics and related design expertise have always been the core of Marimekko 's business and brand .
1137,neutral,`` Serving customers locally is one of the cornerstones of customer focus for us .
1138,neutral,`` We know there are some of our own people out there . ''
1139,neutral,#ERROR!
1140,neutral,25 November 2010 - Finnish paints and coatings company Tikkurila Oyj ( HEL : TIK1V ) said today that Finnish state-owned investment company Solidium Oy sold its 14.7 % stake in the company for a total of EUR98m .
1141,neutral,"3 January 2011 - Scandinavian lenders Sampo Bank ( HEL : SAMAS ) , Pohjola Bank ( HEL : POH1S ) and Svenska Handelsbanken ( STO : SHB A ) have provided a EUR160m ( USD213m ) line of credit to Lemminkainen Oyj ( HEL : LEM1S ) , the Finnish construction firm said on Friday ."
1142,neutral,"A coker crane will be supplied to Tesoro Corporation 's Golden Eagle Refinery in Martinez , California , while a similar crane will be delivered to BP 's Castell refinery in Spain ."
1143,neutral,A few employees would remain at the Oulu plant in support functions for other group units .
1144,neutral,A huge issue for us is the button placement .
1145,neutral,A merger between UPM and Finnish-Swedish Stora Enso is not likely either .
1146,neutral,A paper mill in the central Maine town of Madison soon will have a new owner .
1147,neutral,A total 30 % of the order value was booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010 .
1148,neutral,"Finnish Kemira Group 's CEO , Lasse Kurkilahti , says the Group 's structural reorganisation will continue for at least a year ."
1149,neutral,"Local government commissioner of +àm+Ñl , Kurt Svensson , says he will contact the management of Finnish company Componenta to find out if there are any alternatives to the company 's decision to close down its plant in +àm+Ñl ."
1150,neutral,"According to Finnish FIM Bank , Alpro 's price would be around EUR 100mn-150mn ."
1151,neutral,"According to HK Ruokatalo , almost all the meat used by the company comes from Finland ."
1152,neutral,Activities range from the development of natural resources to the retailed marketing of finished products .
1153,neutral,"Additionally , information on business segments , competitors and future outlook are provided ."
1154,neutral,"Additionally , the company will use the solutions to automate the preparation of financial statements according to IFRS standard ."
1155,neutral,Affecto has participated in the program for the development of the Norwegian pension system since 2007 .
1156,neutral,AffectoGenimap builds highly customised IT solutions for its customers in Finland and the Baltic countries .
1157,neutral,After 1 April 2007 Cencorp will not have any own employees in the territory .
1158,neutral,"After the restructuring , UPM 's average paper machine capacity in Europe will be 320,000 tons ( 350,000 short tons ) in coated magazine paper and 420,000 tons ( 460,000 short tons ) in coated fine paper ."
1159,neutral,"After the transaction , M-real will own 30 % in Metsa-Botnia and UPM -- 17 % ."
1160,neutral,"After the transaction , Tikkurila has no powder coatings related operations ."
1161,neutral,"Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 23.4.2007 Ahlstrom Corporation will publish its first quarter financial results 2007 on Friday , April 27 , 2007 approximately at 8.30 a.m. Finnish time ."
1162,neutral,"ALEXANDRIA , Va. , March 15 -- Jaakko Vilo of Turku , Finland , has developed a panel press ."
1163,neutral,"Alma Media Corporation PRESS RELEASE March 25 , 2010 TYRV+ä+äN SANOMAT PURCHASE CONFIRMED The business operations of Tyrv+ñ+ñn Sanomat Oy will be transferred to Suomen Paikallissanomat Oy ."
1164,neutral,"Altogether CapMan employs approximately 150 people in Helsinki , Stockholm , Copenhagen , Oslo , Moscow and Luxembourg ."
1165,neutral,"Altona stated that the private company of Altona chairman Kevin Maloney , Tulla Resources , would take up its entitlement in full ."
1166,neutral,An earn-out payment of up to 4.0 mln euro ( $ 5.3 mln ) can also be paid depending on Intellibis financial performance in 2007 .
1167,neutral,An EU law on the issue may be introduced around 2010 .
1168,neutral,Another firm Air Liquide was exempted because it left the market in 1998 .
1169,neutral,"Apartments of YIT Home may be purchased in 5 regions of Russia , where YIT subsidiaries carry out their activities : Moscow and Moscow region , St. Petersburg , Ekaterinburg , Kazan and Rostov-on-Don ."
1170,neutral,Arena Partners Oy is a development company for electronic business .
1171,neutral,"As of July 2 , 2007 , the market cap segments will be updated according to the average price in May 2007 ."
1172,neutral,"As part of the agreement , Aspocomp will also give Meadville a 10 pct slice of a subsidiary operating in Oulu , Finland ."
1173,neutral,"As part of the reorganization , Kauko-Telko Ltd will be divided into Telko Ltd , Leipurin Ltd , Hamina Terminal Services Ltd and Kaukomarkkinat Ltd. ."
1174,neutral,Aspo 's Group structure and business operations are continually developed without any predefined schedules .
1175,neutral,"At some point , it will spread also to Iran and Iraq ."
1176,neutral,"At the end of March 2009 , the company 's loans amounted to EUR 10.113 mn ."
1177,neutral,"At the moment , there are approximately 20 Vianor sales offices in Russia ."
1178,neutral,"Barclays Plc ( LSE : BARC ) ( NYSE : BCS ) , Credit Agricole SA ( EPA : ACA ) ( CAGR ."
1179,neutral,Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .
1180,neutral,Basware finances the acquisition with a bank loan .
1181,neutral,"BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare 's Enterprise Purchase to Pay product suite ."
1182,neutral,Benefon will turn the Salo unit into a B2B business unit and establish a B2C business unit in the UK .
1183,neutral,"Berling Capital , Umo Capital and Veikko Laine are the biggest shareholders in Amanda Capital ."
1184,neutral,Bluewin Security is available as a monthly subscription .
1185,neutral,"Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp. , of Chicago ."
1186,neutral,Capital base and capital adequacy measurement is based on approaches under Basel II .
1187,neutral,"CapMan , with offices in Helsinki , Stockholm , Copenhagen and Oslo , manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EUR2 .6 bn in total capital ."
1188,neutral,"CapMan 's first real estate fund , which had a total investment capacity of ( EURO ) 500 million and closed in June 2005 , invested in commercial properties in the Helsinki metropolitan area ."
1189,neutral,"Cardona slowed her vehicle , turned around and returned to the intersection , where she called 911 ."
1190,neutral,"Cencorp would focus on the development , manufacture and marketing of standard products for production automation ."
1191,neutral,Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC fabrication process .
1192,neutral,Choose from a Giant Countdown with red head or rainbow trout -- or the Giant Shad Rap in perch color .
1193,neutral,Closing of such transaction took place today .
1194,neutral,"Cohen & Steers , Inc. : 5 534 530 shares representing 4.985 % of the share capital and voting rights ."
1195,neutral,"Cohen & Steers , Inc. : 5 534 626 shares representing 4.985 % of the share capital and voting rights ."
1196,neutral,com and possibly also through photo-msn .
1197,neutral,"Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense ."
1198,neutral,COMPTEL CORPORATION Sami Ervio President and CEO Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .
1199,neutral,Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .
1200,neutral,"Country : , Finland Sector : Construction-Real Estate Target : Pohjolan Design-Talo Oy Buyer : CapMan Oyj Vendor : Ruukki Group Oyj Deal size in USD : 102.6 m Type : Divestment Status : Agreed"
1201,neutral,"Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-stock Status : Closed"
1202,neutral,"Cramo is a service company specialising in construction machinery and equipment rental and rental-related services , as well as the rental and sale of modular space ."
1203,neutral,"Cramo Plc is a service company specialising in construction machinery and equipment rental and rental-related services , as well as rental and sale of modular space ."
1204,neutral,"CS Cabot exports 55 % of its production mainly to Goodyear , Bridgestone and Michelin plants in Poland , as well as to Germany 's Michelin or Italy 's Pirelli through the company 's logistics center in Paris , Stefan said ."
1205,neutral,Danske Bank is Denmark 's largest bank with 3.5 million customers .
1206,neutral,Decisions are to be made as quickly as possible .
1207,neutral,Deliveries by Outotec will take place over 30 months .
1208,neutral,"Deliveries of Nokia 1112 , Nokia 2310 and Nokia 2610 are expected to start in the second quarter of 2006 ."
1209,neutral,Delivery is due in the second half of 2011 .
1210,neutral,"Den Bosch-based TomTom is Europe 's largest maker of automotive navigation devices , while Cayman Islands-based Garmin is larger in the U.S. and overall ."
1211,neutral,"Depending on the market situation , such projects are sold after 1 to 3 years after completion ."
1212,neutral,"During the rally , which was authorized by the city administration , a consulate official came out to the workers , spoke to them and took a letter from them ."
1213,neutral,"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region ."
1214,neutral,"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) ."
1215,neutral,"Equipment will be manufactured in Vaahto 's workshop in Hollola , Finland and is scheduled for shipments during the first quarter of 2009 ."
1216,neutral,Eriikka S+Âderstr+Âm has previously held several positions in finance and control at Nokia Networks including acting as the Business Group Controller and having the corporate controller position at Nokia Siemens Networks .
1217,neutral,"Estonia 's Agriculture Minister Helir-Valdor Seeder is in Finland on a two-day visit , in the course of which he will meet with his Finnish counterpart Sirkka-Liisa Anttila ."
1218,neutral,EUR 220 million of the transaction consideration was paid in the form of four-year interest-bearing vendor notes .
1219,neutral,"Featuring the S60 user interface , this 135-gram model also comes with a 2.4-inch quarter VGA display and 100 megabytes of internal memory , expandable through the Micro Secure Digital slot ."
1220,neutral,Feed companies Suomen Rehu and Raisio do no import GMO feed .
1221,neutral,"Financial , strategic and operational factors are considered ."
1222,neutral,Financial details were n't disclosed .
1223,neutral,Financial terms were not disclosed .
1224,neutral,Financial terms were n't disclosed .
1225,neutral,"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki ."
1226,neutral,"Finnish drug distributor and wholesaler Oriola-KD Oyj said on October 11 , 2006 it named Anne Kariniemi vice president of its Logistics and Sourcing department as of January 15 , 2007 ."
1227,neutral,Finnish investment company Neomarkka is the main owner of Kuitu Finland 's successor .
1228,neutral,"Following the move , Stora Enso holding in NewPage will remain unchanged ."
1229,neutral,"Following the registration , the share capital of Biotie is EUR 52,556,678.10 ."
1230,neutral,"Foodservice and consumer goods markets are served by approximately 13,000 people in 54 manufacturing units and several sales offices in 33 countries ."
1231,neutral,For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register .
1232,neutral,"Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion , as earlier announced ."
1233,neutral,"Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms ."
1234,neutral,"F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities ."
1235,neutral,"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland ."
1236,neutral,"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products operating in Finland ."
1237,neutral,He is a Chartered Accountant in British Columbia and Alberta as well as a Certified Public Accountant in Washington State .
1238,neutral,He joined Rautakirja in 1997 to lead one of its four business areas and took up the position of President and CEO in 2001 .
1239,neutral,"Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details ."
1240,neutral,Her last position in Nokia Siemens Networks was head of Business Human Resources NSN global IT .
1241,neutral,Her present position is the director of Stockmann 's international department stores .
1242,neutral,Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch .
1243,neutral,"Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share ."
1244,neutral,"Honkarakenne also decided yesterday to sell 88,500 of its B-series shares to key staff members for EUR 2.90 per share ."
1245,neutral,"Igor and Oleg Yankov , who currently manage Moron and Vitim , will hold onto the 25 % stake for now ."
1246,neutral,Image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display . ''
1247,neutral,"In 2006 , 452 million tonnes CO2 of EUA ( EU Allowance ; emissions credit in EU ) was traded with an underlying market value approx ."
1248,neutral,"In 2007 Talentum will disclose three Interim Reports - Q1 ( January - March ) on Friday , 27 April , 2007 - Q2 ( April - June ) on Friday , 20 July , 2007 - Q3 ( July - September ) on Friday , 26 October , 2007 ."
1249,neutral,"In 2008 , the steel industry accounted for 64 percent of the cargo volumes transported , whereas the energy industry accounted for 28 percent and other industries for 8 percent ."
1250,neutral,"In a letter to Economic Affairs Minister , the listed Estonian shipping company Tallink asks for the approval to be entitled to a 15 % cut in port fees in 2010 ."
1251,neutral,"In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements ."
1252,neutral,"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group ."
1253,neutral,"In addition , MIDs are always online and enable full Internet browsing ."
1254,neutral,"In addition , the contract includes modification of the effluent treatment plant at Follum ."
1255,neutral,"In his current position , Manty has worked since 1996 ."
1256,neutral,"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 ."
1257,neutral,In the meantime the CEO 's duties will be assumed by Outotec 's Deputy CEO Seppo Rantakari .
1258,neutral,"In the sinter plant , limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron-making ."
1259,neutral,"In this way , the industry 's starting point has been the consumers ' needs ."
1260,neutral,"In total , more than 3000 surveillance cameras will be handled and managed according to a variety of needs , the company said ."
1261,neutral,"In volume , the focus is already outside Finland , as 60 % of the group 's products are made in Poland and the Baltic countries ."
1262,neutral,"Incap , headquartered in Oulu , Finland , is a electronics contract manufacturer with some 750 employees in Finland , Estonia and India ."
1263,neutral,Incap Contract Manufacturing is a subsidiary of Incap Corporation of Finland .
1264,neutral,"Includes company and brand share data by category , as well as distribution channel data ."
1265,neutral,"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 ."
1266,neutral,"industry in Asia +ó Pakistan , Malaysia , Taiwan and Philippines Today , Global Research & Data Services is going to publish several market analyses about the cement markets in Asia ."
1267,neutral,Investment management and investment advisory services are the company 's sole line of business .
1268,neutral,Investments are not disclosed .
1269,neutral,Investments in product development stood at 6.0 mln euro ( $ 8.8 mln ) .
1270,neutral,"ISMS does not disclose its financial results , the daily said ."
1271,neutral,"It also includes the installation of new equipment , training and start-up services , as well as service work of the shoe press delivered by Vaahto in 2001 ."
1272,neutral,It is expected to be online by 2011 .
1273,neutral,It 's not .
1274,neutral,It was decided that the auditors are reimbursed according to invoice .
1275,neutral,It will report full-year results on August 22 .
1276,neutral,"Its annual capacity is some 10,000 MW ."
1277,neutral,Its market share is 6 percent according to AC Nielsen 's 2008 data .
1278,neutral,"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders ."
1279,neutral,"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market ."
1280,neutral,"Jeder Beta-Tester erh+ñlt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die M+Âglichkeit , die finale Version zu beeinflussen ."
1281,neutral,"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) ."
1282,neutral,Kemira shares closed at ( x20ac ) 16.66 ( $ 22US .71 ) .
1283,neutral,"Kesko has about 2,000 stores engaged in chain operations in the Nordic and Baltic countries , Russia , and Belarus ."
1284,neutral,Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business .
1285,neutral,"Koduextra is operating a retail chain of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY ."
1286,neutral,"Koff 's market share of the volume of the market was 23.4 % , Karhu 's 21.4 % ."
1287,neutral,"L+ñnnen Tehtaat 's Food Division was reorganised into two strategic business units , Apetit Frozen Foods and Jams , and Apetit Fish ."
1288,neutral,Lemmink+ñinen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s .
1289,neutral,"Like all other mechanical pipettors from Biohit , also Proline Plus is CE-IVD marked and comes with a 3-year warranty ."
1290,neutral,( A spokesperson told WWD to expect a 50-50 mix of clothing and home decor . )
1291,neutral,( The acquisition sum has not been disclosed . )
1292,neutral,"Luna took fifth place on six-under 207 , a shot behind Spain 's Beatriz Recari and Germany 's Martina Eberl , while Welsh player Becky Brewerton was the highest-placed British finisher , sharing seventh place on three-under 210 after shooting 71 ."
1293,neutral,"Maggie Ramsey 's wait - and those of thousands of Oregon and Washington guides , anglers and others who flock to his frequent seminars - is nearly over ."
1294,neutral,"Marathon now has a 4.6 percent stake in PLX , it said , according to Bloomberg ."
1295,neutral,Market data and analytics are derived from primary and secondary research .
1296,neutral,"May 29 , 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland ."
1297,neutral,"Meanwhile , Alfa owns 25.1 % of MegaFon through Altimo , and 4.99 % of Turkcell via an 18.5 % stake in Cukurova Holding ."
1298,neutral,"Mercator will use the software for its logistic , retail and wholesale operations in Slovenia and its other markets in southeastern Europe ."
1299,neutral,Microsoft last week also issued the first patch for the Windows 7 operating system beta it had released days earlier .
1300,neutral,"More than 50,000 tonnes of asphalt mix will be used in the contract ."
1301,neutral,"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 ."
1302,neutral,"N +1 Group will pay EUR16 .5 m of the transaction price upon closing , and the remaining sum in 2012 ."
1303,neutral,ND = Not disclosed .
1304,neutral,Negotiations with representatives of the personnel regarding the restructuring process have now been ended .
1305,neutral,"Neste Oil will publish its third quarter 2008 results on Friday , 24 October 2008 at approximately 9 am ( EET ) ."
1306,neutral,New Novator products are supposed to be exported .
1307,neutral,"Niina Nenonen , Marimekko 's current director for clothing , bags and accessories lines , will take up this role ."
1308,neutral,No changes in media activity were seen in October compared with September .
1309,neutral,No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet .
1310,neutral,No financial details were revealed .
1311,neutral,No financial information was provided .
1312,neutral,No other ev3 devices were involved in this action .
1313,neutral,Nordea was the cheapest also for a couple in their 30s with debt .
1314,neutral,"Nordstjernan will make the offer in approximately one month , in September 2007 ."
1315,neutral,Number of offers received for this contract is two .
1316,neutral,NWC ANALYSIS :
1317,neutral,Odell has not contacted the State of Finland in this issue .
1318,neutral,"Okhta Center area is expected to have about 700,000 square metres of office premises by 2016 ."
1319,neutral,Okmetic has used the furnaces for the contract manufacturing of solar crystals .
1320,neutral,Okmetic revised its 2010 financial outlook based on its order book .
1321,neutral,"On 25 August 2009 , Sampo 's stake in Nordea was 19.45 % ."
1322,neutral,"One can also apply for jobs directly from the iPad , select which CV to attach and which covering letter is most appropriate for each position ."
1323,neutral,"One price category is for calls on the preferred operator 's network , and another for calls on other operators ' networks ."
1324,neutral,"Operators only need to learn how to use one device for multiple levels of applications , including voice-directed operations ."
1325,neutral,"Originally posted to the PCMag.com security blog , Security Watch ."
1326,neutral,Oriola-KD is a spin-off of Finnish pharmaceutical group Orion Oyj 's wholesale division .
1327,neutral,"OTHER North-Rhine Westphalia - Is to issue a benchmark , 5 year fixed rate deal in Euros ."
1328,neutral,Other details were not provided .
1329,neutral,Panostaja did not disclose the purchase price .
1330,neutral,Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium .
1331,neutral,Pharmaceutical market in Poland Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Poland .
1332,neutral,Ponsse will divide its sales and maintenance service network into six geographical areas .
1333,neutral,"POYRY PLCCompany Announcement 10 December 2010 at 4.10 p.m. Pursuant to Poyry PLC 's stock option program 2004 , 63 792 new shares of the company have been subscribed since 27 October 2010 with stock options 2004B ."
1334,neutral,"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab ."
1335,neutral,"Previously , Grimaldi held a 46.43 pct stake in the Finnish company following the takeover bid launched in November 2006 ."
1336,neutral,"Price talk is in the mid-market swaps plus 105 bps area and the leads are Barclays , BNPP , UBS and CBA ."
1337,neutral,"Prior to the transaction , whose financial terms have not been disclosed , Alma Media owned 40 % of Kotikokki net ."
1338,neutral,"Products include Consumer Electronics devices such as mobile phones and their accessories , set-top boxes , flat panel TVs as well as System Solutions products such as infrastructure systems , modules and other industrial segment products ."
1339,neutral,"Proline Plus is available in both adjustable single and multichannel models and fixed volume single-channel models , in volume ranges from 0.1 micro litres to 10 ml ."
1340,neutral,"Protalix closed at $ 10.71 on Friday on the American Stock Exchange , giving a market cap of $ 827 million ."
1341,neutral,"Purchase it for the 12MP snapper , if nothing else ."
1342,neutral,R&D Loan ) .
1343,neutral,Raisio is the site of the main production plants as well as company headquarters .
1344,neutral,Rapala VMC Corporation ( Rapala ) is a Finland-based company engaged in the manufacture and distribution of fishing equipment and accessories .
1345,neutral,"Rautalinko was resposnible also for Mobility Services , and his job in this division will be continued by Marek Hintze ."
1346,neutral,"Retail chain Suomen L+ñhikauppa was given the index 5.8 , airline SAS 5.8 , TeliaSonera 's broadband 6.1 , German retail chain Lidl 6.1 , Tele Finland 's mobile subscriptions 6.1 , Tallink shipping line 6.3 , and power company Helsinki Energy 6.3 ."
1347,neutral,RL-Nordic is a part of Raiffeisen-Banking-Group Austria and is a subsidiary to Raiffeisen-Leasing GmbH in Austria .
1348,neutral,"Rockwell Collins is a provider of flight deck , cabin and information management solutions for business aircraft operators ."
1349,neutral,"s business sectors are building construction , infrastructure construction and technical building services ."
1350,neutral,"Sampo Housing Loan Bank , a unit of Finland 's Sampo Bank , has priced its EUR1bn ( USD1 .3 bn ) bond at 99.889 % , Reuters reported ."
1351,neutral,SAMPO PLC Jarmo Salonen Head of Investor Relations and Group Communications tel. +358 10 516 0030 Distribution : NASDAQ OMX Helsinki The principal media Financial Supervisory Authority www.sampo.com This announcement is distributed by Thomson Reuters on behalf of Thomson Reuters clients .
1352,neutral,Sanoma Magazines International will invite other shareholders holding approximately 15 % of the shares to sell their shares .
1353,neutral,Scanfil plc is a global contract manufacturer and systems supplier for communication and industrial electronics .
1354,neutral,"schwalm ( at ) outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , mobile +358 400 817198 e-mail eila ."
1355,neutral,"SDM offers general rental equipment , aluminium scaffolding , power generator and hoists to customers in the construction sector ."
1356,neutral,"Seventy-three of those also have more extensive training in products built on the latest ArchestrA technologies , such as the Wonderware System Platform ."
1357,neutral,"So far as is known , he did not sell shares that he owns personally ."
1358,neutral,"Some 3.8 mln euro ( $ 5.2 mln ) of the base acquisition price will be paid in cash and the rest through a subscription offering of a total of 850,000 new Ixonos shares ."
1359,neutral,"Sponda is a property investment company , specialising in commercial properties in the largest cities in Finland and Russia ."
1360,neutral,Stichting Pensioenfonds ABP : 4 118 122 shares representing 5.19 % of the share capital and voting rights .
1361,neutral,"Stockholm , 3 March 2011 About Cybercom The Cybercom Group is a high-tech consultancy that offers global sourcing for end-to-end solutions ."
1362,neutral,"Subscribers of China Unicom , the nation 's second largest mobile phone operator after China Mobile , are expected to release pictures , videos and blog on the Internet via mobile phones as of March 2008 ."
1363,neutral,Sunrise Resources operates in Russian near-shore development markets through its wholly-owned Russian subsidiary and has 80 % of its personnel in Russia .
1364,neutral,Talvivaara Mining Company Plc Talvivaara Mining Company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as bioheapleaching to extract metals out of ore .
1365,neutral,"Tampere Science Parks is a Finnish company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses ."
1366,neutral,"Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change in holding : 22 January 2010 Portion of the shares and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights ."
1367,neutral,Technopolis has approximately 130 customer companies in Jyvaskyla .
1368,neutral,"Tecnomen , headquartered in Espoo , Finland , develops messaging and charging solutions for telecomms operators and service providers worldwide ."
1369,neutral,"Tecnomen 's solution can be used for prepaid and post-paid billing , for charging and rating of voice and video calls , data traffic and any kind of content services in both mobile and fixed networks ."
1370,neutral,Terms of the acquisition were not disclosed .
1371,neutral,Terms were not disclosed .
1372,neutral,"The 19,200-square metre technology center is located near University of Tampere in central Tampere ."
1373,neutral,"The acquired plant has an annual capacity of some 300,000 tonnes and most of its production is sold to domestic customers ."
1374,neutral,The acquisition is expected to take place by the end of August 2007 .
1375,neutral,"The acquisition was financed with $ 2.56 billion of debt arranged by Goldman , Sachs & Co. ."
1376,neutral,"The Annual Report contains the financial statements , the consolidated financial statements , the report by the Board of Directors and the auditor 's report ."
1377,neutral,"The Annual Report will be sent automatically to shareholders holding at least 2,000 Sampo plc shares ."
1378,neutral,"The approximately 20,000 dwt vessel has been ordered from India ."
1379,neutral,The arrangements do not apply to the group 's units outside Finland .
1380,neutral,The bank VTB24 provides mortgage loans to buy apartments in the complex at 11-13 % per annum in rubles .
1381,neutral,"The biggest sellers in the chain 's supermarkets in Finland are organic Pirkka tomatoes , carrots , eggs , and meat products ."
1382,neutral,The bond has a value of EUR150m and a maturity of 4 years .
1383,neutral,"The building will house , for example , Respecta Oy 's Jyvaskyla premises , as well as other companies to be announced later , says Samuel Koivisto , Director of Technopolis operations in Jyvaskyla ."
1384,neutral,"The business units of the InvestLesProm Group cover the full forest industry chain , and the Group owns forests , sawmills , paper and pulp mills , and other processing plants ."
1385,neutral,"The businesses to be divested offer dairy , edible fats , ready-meal and ice-cream packaging to multinational and local customers ."
1386,neutral,"The casing comprises a first side casing member provided with the first side vat segment and a second side casing member provided with the second side vat segment , at least the first side casing member being pivotable about a rotation axis ."
1387,neutral,"The changes will take effect on 1 January 2010 , and they are not estimated to have an impact on the number of employees ."
1388,neutral,The combined value of the orders is almost EUR 3mn .
1389,neutral,The combined value of the orders is EUR 45mn .
1390,neutral,The combined value of the planned investments is about EUR 30mn .
1391,neutral,"The company can not give up palm oil altogether , however ."
1392,neutral,The company did not disclose the price of the acquisition .
1393,neutral,The company distributes Hiab 's products as well as other products .
1394,neutral,The company does not disclose the sum it applied for .
1395,neutral,The company expects meat purchases to remain at about 8mn kilos in 2011 .
1396,neutral,"The company has decided to stop the operations of Ruukki Construction Division in Latvia and Lithuania , and concentrate the production and logistics in Parnu , Estonia in 2009 ."
1397,neutral,"The company is headquartered in Sievi , Finland , and is listed on the Nordic Exchange in Helsinki ."
1398,neutral,The company may at any time have in its possession one tenth of all its shares at the maximum .
1399,neutral,The company operates power plants in the Tyumen and Chelyabinsk regions and in the Khanty-Mansi Autonomous District .
1400,neutral,"The company operates worldwide and employs in total approximately 47,000 persons ."
1401,neutral,The company reiterates its outlook for 2009 .
1402,neutral,"The company 's board of directors will propose a dividend of EUR 0.95 per share for 2008 at the annual general meeting , scheduled to be held on March 23 , 2009 ."
1403,neutral,The company 's board of directors would propose a dividend of EUR1 .00 per share for 2005 .
1404,neutral,The company 's equipment rental portfolio consists primarily of tools for small and mid-sized customers in the construction industry .
1405,neutral,The company 's model is based on developer contracting construction projects and customer focused project management .
1406,neutral,The company said that the results of the third quarter do not include non-recurring items .
1407,neutral,The company says the measures are no longer needed .
1408,neutral,"The Company serves approximately 3,000 customers in over 100 countries ."
1409,neutral,"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households ."
1410,neutral,"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households ."
